序号,文件名,本地路径,发布人,发布时间,发布内容,评论数,评论内容
607,4075C59B-0554-4792-9B98-EE2BE4CE3D20_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/4075C59B-0554-4792-9B98-EE2BE4CE3D20_hd.jpg,希思罗T5 Domestic死吗,2026年04月07日 23:28,"伦敦希思罗机场T3 国泰航空头等舱休息室

整个休息室面积很小，只有很小一部分公共区域和一个面积尚可的用餐区。卫生间和淋浴间需要和旁边的商务舱休息室共享。并且头等舱区域没有独立的reception，属于随意进出的区域。

休息室用餐区的餐食味道尚可，无功无过。羊肉卷的味道意外的很好，属于小惊喜。其他的不是很推荐。餐厅部分服务员服务意识欠佳，不会主动收走用完的餐食。用餐区酒单质量一般，并且需要主动询问才会提供。",0,
608,EC17DE91-FDAD-41B4-B985-B25D1B4658C6_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/EC17DE91-FDAD-41B4-B985-B25D1B4658C6_hd.jpg,希思罗T5 Domestic死吗,2026年04月07日 23:28,"伦敦希思罗机场T3 国泰航空头等舱休息室

整个休息室面积很小，只有很小一部分公共区域和一个面积尚可的用餐区。卫生间和淋浴间需要和旁边的商务舱休息室共享。并且头等舱区域没有独立的reception，属于随意进出的区域。

休息室用餐区的餐食味道尚可，无功无过。羊肉卷的味道意外的很好，属于小惊喜。其他的不是很推荐。餐厅部分服务员服务意识欠佳，不会主动收走用完的餐食。用餐区酒单质量一般，并且需要主动询问才会提供。",0,
609,2DC4A28E-8E64-48DA-BA45-B8D0E7C27DD2_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/2DC4A28E-8E64-48DA-BA45-B8D0E7C27DD2_hd.jpg,希思罗T5 Domestic死吗,2026年04月07日 23:28,"伦敦希思罗机场T3 国泰航空头等舱休息室

整个休息室面积很小，只有很小一部分公共区域和一个面积尚可的用餐区。卫生间和淋浴间需要和旁边的商务舱休息室共享。并且头等舱区域没有独立的reception，属于随意进出的区域。

休息室用餐区的餐食味道尚可，无功无过。羊肉卷的味道意外的很好，属于小惊喜。其他的不是很推荐。餐厅部分服务员服务意识欠佳，不会主动收走用完的餐食。用餐区酒单质量一般，并且需要主动询问才会提供。",0,
610,E514B2B9-C2CE-4B5F-9B49-E207BE5B41C1_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/E514B2B9-C2CE-4B5F-9B49-E207BE5B41C1_hd.jpg,希思罗T5 Domestic死吗,2026年04月07日 23:28,"伦敦希思罗机场T3 国泰航空头等舱休息室

整个休息室面积很小，只有很小一部分公共区域和一个面积尚可的用餐区。卫生间和淋浴间需要和旁边的商务舱休息室共享。并且头等舱区域没有独立的reception，属于随意进出的区域。

休息室用餐区的餐食味道尚可，无功无过。羊肉卷的味道意外的很好，属于小惊喜。其他的不是很推荐。餐厅部分服务员服务意识欠佳，不会主动收走用完的餐食。用餐区酒单质量一般，并且需要主动询问才会提供。",0,
611,682BF785-1209-42D8-AFB6-B988FD920EC2_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/682BF785-1209-42D8-AFB6-B988FD920EC2_hd.jpg,希思罗T5 Domestic死吗,2026年04月07日 23:28,"伦敦希思罗机场T3 国泰航空头等舱休息室

整个休息室面积很小，只有很小一部分公共区域和一个面积尚可的用餐区。卫生间和淋浴间需要和旁边的商务舱休息室共享。并且头等舱区域没有独立的reception，属于随意进出的区域。

休息室用餐区的餐食味道尚可，无功无过。羊肉卷的味道意外的很好，属于小惊喜。其他的不是很推荐。餐厅部分服务员服务意识欠佳，不会主动收走用完的餐食。用餐区酒单质量一般，并且需要主动询问才会提供。",0,
612,D72E4792-AF4D-4472-B59F-1FB6A9D20E95_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/D72E4792-AF4D-4472-B59F-1FB6A9D20E95_hd.jpg,希思罗T5 Domestic死吗,2026年04月07日 23:28,"伦敦希思罗机场T3 国泰航空头等舱休息室

整个休息室面积很小，只有很小一部分公共区域和一个面积尚可的用餐区。卫生间和淋浴间需要和旁边的商务舱休息室共享。并且头等舱区域没有独立的reception，属于随意进出的区域。

休息室用餐区的餐食味道尚可，无功无过。羊肉卷的味道意外的很好，属于小惊喜。其他的不是很推荐。餐厅部分服务员服务意识欠佳，不会主动收走用完的餐食。用餐区酒单质量一般，并且需要主动询问才会提供。",0,
613,B06EAE74-83ED-4C3E-B841-8106B1876189_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/B06EAE74-83ED-4C3E-B841-8106B1876189_hd.jpg,希思罗T5 Domestic死吗,2026年04月07日 23:28,"伦敦希思罗机场T3 国泰航空头等舱休息室

整个休息室面积很小，只有很小一部分公共区域和一个面积尚可的用餐区。卫生间和淋浴间需要和旁边的商务舱休息室共享。并且头等舱区域没有独立的reception，属于随意进出的区域。

休息室用餐区的餐食味道尚可，无功无过。羊肉卷的味道意外的很好，属于小惊喜。其他的不是很推荐。餐厅部分服务员服务意识欠佳，不会主动收走用完的餐食。用餐区酒单质量一般，并且需要主动询问才会提供。",0,
614,44569F8A-BE00-4F3B-9F80-EF852D7CDABF_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/44569F8A-BE00-4F3B-9F80-EF852D7CDABF_hd.jpg,希思罗T5 Domestic死吗,2026年04月07日 23:28,"伦敦希思罗机场T3 国泰航空头等舱休息室

整个休息室面积很小，只有很小一部分公共区域和一个面积尚可的用餐区。卫生间和淋浴间需要和旁边的商务舱休息室共享。并且头等舱区域没有独立的reception，属于随意进出的区域。

休息室用餐区的餐食味道尚可，无功无过。羊肉卷的味道意外的很好，属于小惊喜。其他的不是很推荐。餐厅部分服务员服务意识欠佳，不会主动收走用完的餐食。用餐区酒单质量一般，并且需要主动询问才会提供。",0,
615,3E653968-6354-4D09-8F14-AC1F42E4AE5E_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/3E653968-6354-4D09-8F14-AC1F42E4AE5E_hd.jpg,希思罗T5 Domestic死吗,2026年04月09日 09:00,"国泰航空玉衡堂头等舱休息室

新菜单（真新吗）

三二公馆一如既往地前菜比主菜好吃。。。",0,
616,5D0D4E52-7344-46AD-825E-647C4F6A7A42_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/5D0D4E52-7344-46AD-825E-647C4F6A7A42_hd.jpg,希思罗T5 Domestic死吗,2026年04月09日 09:00,"国泰航空玉衡堂头等舱休息室

新菜单（真新吗）

三二公馆一如既往地前菜比主菜好吃。。。",0,
617,21B05ACF-7C9A-49B3-A471-F5F2375D055D_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/21B05ACF-7C9A-49B3-A471-F5F2375D055D_hd.jpg,希思罗T5 Domestic死吗,2026年04月09日 09:00,"国泰航空玉衡堂头等舱休息室

新菜单（真新吗）

三二公馆一如既往地前菜比主菜好吃。。。",0,
618,F53D7678-0C54-45DD-88C0-161051377C1F_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/F53D7678-0C54-45DD-88C0-161051377C1F_hd.jpg,希思罗T5 Domestic死吗,2026年04月09日 09:00,"国泰航空玉衡堂头等舱休息室

新菜单（真新吗）

三二公馆一如既往地前菜比主菜好吃。。。",0,
619,52F6640D-A421-4812-A676-98EFAC477814_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/52F6640D-A421-4812-A676-98EFAC477814_hd.jpg,希思罗T5 Domestic死吗,2026年04月09日 09:00,"国泰航空玉衡堂头等舱休息室

新菜单（真新吗）

三二公馆一如既往地前菜比主菜好吃。。。",0,
620,F3A945D3-33DD-42AF-87D3-86D73CC561A3_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/F3A945D3-33DD-42AF-87D3-86D73CC561A3_hd.jpg,希思罗T5 Domestic死吗,2026年04月09日 09:00,"国泰航空玉衡堂头等舱休息室

新菜单（真新吗）

三二公馆一如既往地前菜比主菜好吃。。。",0,
621,B37CAEC1-CA4A-4D39-95DD-F4C39AE22BE4_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/B37CAEC1-CA4A-4D39-95DD-F4C39AE22BE4_hd.jpg,希思罗T5 Domestic死吗,2026年04月15日 19:54,"台北桃园机场第一航厦 国泰航空休息室

特色菜单有台式卤肉饭，三杯鸡饭和番茄牛肉面，都可以尝试一下。

特色饮品有珍珠奶茶，奶茶味道一般，珍珠好吃。休息室可口可乐的饮料机，这个好评，可以喝到牢大冰红茶平替的Fuze。不过这家休息室的Cathay Delight不是很好喝，不知道什么情况。

休息室总体人不算多，不会出现香港那种到饭点没地方坐的情况。所以总体服务大于香港机场的国泰航空公务舱休息室。",0,
622,4FD11E58-717A-473E-A809-9E18F4BB8844_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/4FD11E58-717A-473E-A809-9E18F4BB8844_hd.jpg,希思罗T5 Domestic死吗,2026年04月15日 19:54,"台北桃园机场第一航厦 国泰航空休息室

特色菜单有台式卤肉饭，三杯鸡饭和番茄牛肉面，都可以尝试一下。

特色饮品有珍珠奶茶，奶茶味道一般，珍珠好吃。休息室可口可乐的饮料机，这个好评，可以喝到牢大冰红茶平替的Fuze。不过这家休息室的Cathay Delight不是很好喝，不知道什么情况。

休息室总体人不算多，不会出现香港那种到饭点没地方坐的情况。所以总体服务大于香港机场的国泰航空公务舱休息室。",0,
623,294DA7A2-C66E-4C12-B5DE-73E12A43F784_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/294DA7A2-C66E-4C12-B5DE-73E12A43F784_hd.jpg,希思罗T5 Domestic死吗,2026年04月15日 19:54,"台北桃园机场第一航厦 国泰航空休息室

特色菜单有台式卤肉饭，三杯鸡饭和番茄牛肉面，都可以尝试一下。

特色饮品有珍珠奶茶，奶茶味道一般，珍珠好吃。休息室可口可乐的饮料机，这个好评，可以喝到牢大冰红茶平替的Fuze。不过这家休息室的Cathay Delight不是很好喝，不知道什么情况。

休息室总体人不算多，不会出现香港那种到饭点没地方坐的情况。所以总体服务大于香港机场的国泰航空公务舱休息室。",0,
624,B32B20F4-5DD4-40AC-9F18-6704CAA0129A_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/B32B20F4-5DD4-40AC-9F18-6704CAA0129A_hd.jpg,希思罗T5 Domestic死吗,2026年04月15日 19:54,"台北桃园机场第一航厦 国泰航空休息室

特色菜单有台式卤肉饭，三杯鸡饭和番茄牛肉面，都可以尝试一下。

特色饮品有珍珠奶茶，奶茶味道一般，珍珠好吃。休息室可口可乐的饮料机，这个好评，可以喝到牢大冰红茶平替的Fuze。不过这家休息室的Cathay Delight不是很好喝，不知道什么情况。

休息室总体人不算多，不会出现香港那种到饭点没地方坐的情况。所以总体服务大于香港机场的国泰航空公务舱休息室。",0,
625,1561BAB3-49AA-410F-8B9B-AD5115565C90_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/1561BAB3-49AA-410F-8B9B-AD5115565C90_hd.jpg,希思罗T5 Domestic死吗,2026年04月15日 19:54,"台北桃园机场第一航厦 国泰航空休息室

特色菜单有台式卤肉饭，三杯鸡饭和番茄牛肉面，都可以尝试一下。

特色饮品有珍珠奶茶，奶茶味道一般，珍珠好吃。休息室可口可乐的饮料机，这个好评，可以喝到牢大冰红茶平替的Fuze。不过这家休息室的Cathay Delight不是很好喝，不知道什么情况。

休息室总体人不算多，不会出现香港那种到饭点没地方坐的情况。所以总体服务大于香港机场的国泰航空公务舱休息室。",0,
626,A75C11F2-1791-4BFF-8FA5-C2A8366FC00E_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/A75C11F2-1791-4BFF-8FA5-C2A8366FC00E_big.jpg,q群管家死吗,2026年04月17日 20:04,hkg35登机口附近环亚休息室，离安检是真远，人也是真多，但是餐食水平还可以，热餐有咖喱饭麻婆豆腐和鱼丸汤，饮料沙拉也都有，有ae卡的可以来打个卡。,0,
627,28D98951-F784-46DE-B855-54CE0CAA722B_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/28D98951-F784-46DE-B855-54CE0CAA722B_big.jpg,q群管家死吗,2026年04月17日 20:04,hkg35登机口附近环亚休息室，离安检是真远，人也是真多，但是餐食水平还可以，热餐有咖喱饭麻婆豆腐和鱼丸汤，饮料沙拉也都有，有ae卡的可以来打个卡。,0,
628,CE1F2B02-AB0C-4304-A6E1-7D5D6D7C5716_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/CE1F2B02-AB0C-4304-A6E1-7D5D6D7C5716_big.jpg,q群管家死吗,2026年04月17日 20:04,hkg35登机口附近环亚休息室，离安检是真远，人也是真多，但是餐食水平还可以，热餐有咖喱饭麻婆豆腐和鱼丸汤，饮料沙拉也都有，有ae卡的可以来打个卡。,0,
629,53C44B66-0F6F-4BBE-85FF-069499A93360_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/53C44B66-0F6F-4BBE-85FF-069499A93360_big.jpg,q群管家死吗,2026年04月17日 20:04,hkg35登机口附近环亚休息室，离安检是真远，人也是真多，但是餐食水平还可以，热餐有咖喱饭麻婆豆腐和鱼丸汤，饮料沙拉也都有，有ae卡的可以来打个卡。,0,
630,F204751F-8014-423E-8CD5-28DA96A04777_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/F204751F-8014-423E-8CD5-28DA96A04777_big.jpg,q群管家死吗,2026年04月17日 20:04,hkg35登机口附近环亚休息室，离安检是真远，人也是真多，但是餐食水平还可以，热餐有咖喱饭麻婆豆腐和鱼丸汤，饮料沙拉也都有，有ae卡的可以来打个卡。,0,
631,0E19B903-188C-4E21-968A-64664F4D975F_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/0E19B903-188C-4E21-968A-64664F4D975F_big.jpg,q群管家死吗,2026年04月17日 20:04,hkg35登机口附近环亚休息室，离安检是真远，人也是真多，但是餐食水平还可以，热餐有咖喱饭麻婆豆腐和鱼丸汤，饮料沙拉也都有，有ae卡的可以来打个卡。,0,
632,9ABACDE9-30BA-4293-AF3F-18D4C8473107_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/9ABACDE9-30BA-4293-AF3F-18D4C8473107_big.jpg,弦卷心的Tourbillon Sm,2026年04月20日 00:40,洛杉矶的大韩航空休息室其实吃的很多，只不过没怎么拍，并且装修齐好，我和他们聊了一下，他们才说是今年才重新开放的装修了一下，感觉可圈可点。,0,
633,E1A7AE01-E411-4A51-881F-381F25010958_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/E1A7AE01-E411-4A51-881F-381F25010958_big.jpg,弦卷心的Tourbillon Sm,2026年04月20日 00:40,洛杉矶的大韩航空休息室其实吃的很多，只不过没怎么拍，并且装修齐好，我和他们聊了一下，他们才说是今年才重新开放的装修了一下，感觉可圈可点。,0,
634,0EC34A5B-22B6-42EF-B893-0A7B7DF5679C_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/0EC34A5B-22B6-42EF-B893-0A7B7DF5679C_hd.jpg,Pastoral,2026年04月25日 12:16,"hkg 40号登机口附近的kyra 我不好说 吃的很少 东西就这个猪扒饭很精英
其他的也就pek国航休息室水平",0,
635,30B584CE-CDFC-4E57-B7BA-4663FE796960_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/30B584CE-CDFC-4E57-B7BA-4663FE796960_hd.jpg,俯瞰风景,2026年04月25日 12:58,"郑州CGO机场自营
老干部风格
餐食不如全季早餐",0,
636,8423CBA1-0BD3-46FF-81B3-24538BDAD68B_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/8423CBA1-0BD3-46FF-81B3-24538BDAD68B_hd.jpg,俯瞰风景,2026年04月25日 12:58,"郑州CGO机场自营
老干部风格
餐食不如全季早餐",0,
637,DC3DCB4D-2B6B-498A-A189-9BF2AB6399CB_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/DC3DCB4D-2B6B-498A-A189-9BF2AB6399CB_hd.jpg,俯瞰风景,2026年04月25日 12:58,"郑州CGO机场自营
老干部风格
餐食不如全季早餐",0,
638,5A8D4DC5-E4FC-43DC-A92B-E9E7D2EB5073_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/5A8D4DC5-E4FC-43DC-A92B-E9E7D2EB5073_hd.jpg,俯瞰风景,2026年04月25日 12:58,"郑州CGO机场自营
老干部风格
餐食不如全季早餐",0,
639,3DC47566-72D7-4AF8-8C37-A0CFF09077AB_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/3DC47566-72D7-4AF8-8C37-A0CFF09077AB_hd.jpg,Pastoral,2026年04月25日 13:46,"hkg amex休息室
感觉不赖 酒单正在研究中
花吟，，，",0,
640,IMG_032_20260426_1939_a84976ea.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/IMG_032_20260426_1939_a84976ea.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年04月26日 19:39,"20260426 PKX 北京大兴 国内线 MU V2休息室
